FlightDate,Airline,FlightNum,Origin,Dest,CRSDepTime,DepDelayMinutes,WindSpeed,Visibility,Precipitation,Temperature
10-02-2025,GoFirst,832,CCU,DEL,1086,10,16,2.4,0.6,8.9
10-02-2025,Vistara,522,HYD,BOM,1724,35,5,11.6,7.2,27.3
10-02-2025,IndiGo,671,BOM,BOM,1383,6,20.7,2.5,6.4,3.8
10-02-2025,AirIndia,709,BLR,BOM,326,24,16.9,13.8,8.9,13.4
10-02-2025,SpiceJet,270,BLR,BOM,1792,4,11.8,4.9,5.2,31.3
10-02-2025,AirIndia,481,BLR,DEL,1759,23,22.9,9.1,5.3,22.5
10-02-2025,SpiceJet,272,BLR,CCU,989,42,9.8,2.6,7.1,32.1
10-02-2025,SpiceJet,762,CCU,BOM,2262,12,5.9,4.8,3.2,6.5
10-02-2025,IndiGo,552,HYD,BLR,951,12,16.5,6.7,0.4,28.7
10-02-2025,IndiGo,449,BLR,HYD,722,9,14.3,7.8,2.3,4.1
10-02-2025,AirIndia,733,DEL,HYD,2079,4,8.4,1,2.4,19.5
10-02-2025,SpiceJet,593,BLR,BLR,2332,9,8.6,13.4,3.4,14.5
10-02-2025,AirIndia,719,HYD,BOM,428,5,10,1.1,9.4,20
11-02-2025,Vistara,103,BLR,DEL,1500,6,7.3,11.8,8,1.1
11-02-2025,AirIndia,192,CCU,CCU,285,7,17.8,7.6,9.4,11.3
11-02-2025,GoFirst,105,BOM,HYD,2065,21,16.3,8.3,10,25
11-02-2025,AirIndia,387,BOM,CCU,768,5,11,3.9,4.3,20.1
11-02-2025,GoFirst,717,HYD,DEL,1394,9,9.9,9.5,2.3,19.7
11-02-2025,GoFirst,245,BOM,HYD,193,10,9.1,8.5,5.6,18
11-02-2025,GoFirst,882,BOM,CCU,987,26,7.1,3.3,8.8,37.5
11-02-2025,Vistara,523,DEL,DEL,1136,8,2.1,4.3,4.7,37.1
11-02-2025,AirIndia,989,HYD,CCU,2161,8,6.7,1.9,5.1,11.2
11-02-2025,AirIndia,707,HYD,BOM,1701,10,8,1.9,1.3,10.8
11-02-2025,Vistara,556,BOM,DEL,946,28,13.7,1.2,4.2,20
11-02-2025,SpiceJet,840,BOM,CCU,830,26,19.3,4.1,3.9,-0.7
11-02-2025,IndiGo,301,BOM,BOM,1920,7,9.9,10.5,3.5,8.6
11-02-2025,AirIndia,311,CCU,BOM,54,9,23.6,5.4,8.9,5.4
11-02-2025,IndiGo,105,BLR,DEL,799,8,20.7,5.8,0.6,5.1
11-02-2025,Vistara,723,CCU,BLR,777,21,24.6,2.8,9.7,23.7
11-02-2025,SpiceJet,475,HYD,HYD,1481,11,21.9,9.1,0.1,12.3
11-02-2025,SpiceJet,990,DEL,DEL,1901,7,15.4,5.8,9.5,2.7
11-02-2025,SpiceJet,546,BLR,BOM,2209,9,15,10.5,5.5,34.9
11-02-2025,Vistara,934,DEL,BOM,2134,21,3.2,11.4,7,34.3
11-02-2025,GoFirst,205,HYD,DEL,54,5,18.1,9.2,1.9,33.8
11-02-2025,GoFirst,750,HYD,BLR,1823,11,15,4.9,6.5,12.6
11-02-2025,IndiGo,910,DEL,HYD,1201,6,12.7,8.1,8.8,-2.4
11-02-2025,GoFirst,500,DEL,CCU,832,10,17.3,4.5,1.4,-0.2
12-02-2025,GoFirst,195,DEL,DEL,312,8,11.1,13.6,1.3,7.4
12-02-2025,SpiceJet,487,HYD,HYD,1858,13,13.1,11.7,3,4.9
12-02-2025,SpiceJet,551,BOM,HYD,2007,9,10,7.9,1.6,34.3
12-02-2025,IndiGo,948,DEL,BOM,2006,5,17.9,14.5,1.1,39.4
12-02-2025,AirIndia,908,BLR,CCU,1790,14,21.9,8.7,6.8,31.8
12-02-2025,IndiGo,515,HYD,DEL,327,11,21,5.6,2.1,27.8
12-02-2025,IndiGo,825,CCU,BOM,1287,7,19.7,2.3,6.7,21.5
12-02-2025,Vistara,603,CCU,BOM,2143,14,0.3,8.6,8.6,29.6
12-02-2025,Vistara,553,BLR,BLR,1111,11,22.8,13,6.5,37.6
12-02-2025,IndiGo,390,BOM,HYD,1311,3,6.9,13.1,1.2,22.1
12-02-2025,IndiGo,633,DEL,DEL,451,16,22.2,9.5,5.7,2
12-02-2025,IndiGo,292,HYD,DEL,1523,6,4.9,6.5,3.9,2.4
12-02-2025,GoFirst,249,DEL,DEL,164,4,11,10.1,3.4,21.3
12-02-2025,Vistara,979,HYD,BOM,181,37,18.7,11.7,3.2,10
12-02-2025,IndiGo,858,CCU,BLR,909,13,16,6.8,9.3,36
12-02-2025,SpiceJet,878,DEL,CCU,822,7,10.4,7.7,7.4,22.5
12-02-2025,SpiceJet,862,BLR,BOM,943,9,17,10.5,1.3,25.4
12-02-2025,GoFirst,614,BOM,CCU,2001,8,13.7,13.3,4.8,-4.7
12-02-2025,GoFirst,492,BLR,BLR,2054,11,6.9,12.1,3.2,17.4
12-02-2025,AirIndia,415,BOM,HYD,329,20,16.2,1.3,9.8,14.4
12-02-2025,AirIndia,175,DEL,DEL,774,7,5.1,2.7,9.8,26.8
12-02-2025,AirIndia,698,DEL,CCU,2198,6,17.3,12.9,3.2,12.2
12-02-2025,GoFirst,369,BOM,BOM,146,24,0.1,12.7,3.5,38.9
12-02-2025,GoFirst,324,CCU,CCU,914,8,13.7,6.4,6,25.2
13-02-2025,GoFirst,629,HYD,HYD,1571,5,10,9.2,4.8,24.7
13-02-2025,SpiceJet,212,BLR,DEL,1308,7,7.6,13.7,2.1,36.4
13-02-2025,GoFirst,350,BLR,CCU,81,6,12.9,13.8,6.6,39.8
13-02-2025,SpiceJet,332,BLR,HYD,513,11,16.1,12,3.3,3.9
13-02-2025,AirIndia,940,DEL,BOM,1920,12,24.1,3.9,6.5,31.5
13-02-2025,AirIndia,890,BLR,BLR,1939,10,20.8,11.2,3.8,2.3
13-02-2025,AirIndia,813,HYD,BOM,745,22,17.9,2.4,7,15.6
13-02-2025,IndiGo,182,HYD,DEL,1409,27,12,13.5,6.7,-0.5
13-02-2025,IndiGo,224,BOM,BOM,706,25,9.8,3.1,5.1,23.1
13-02-2025,Vistara,274,DEL,BOM,470,22,0.8,10.3,7,16.1
13-02-2025,Vistara,168,HYD,BOM,395,11,9,9.5,4.6,23.3
13-02-2025,Vistara,146,CCU,BOM,1555,10,21.2,11.9,1.2,25.5
13-02-2025,IndiGo,983,DEL,DEL,2308,4,9.6,8.7,1.8,22.9
13-02-2025,IndiGo,355,DEL,HYD,804,21,11.5,1.8,2.5,8.2
13-02-2025,Vistara,826,HYD,CCU,933,12,6.8,10.9,0.6,32.7
13-02-2025,Vistara,129,CCU,BLR,1279,8,6.9,6.4,7.1,19.8
13-02-2025,GoFirst,380,BOM,CCU,1757,29,1.5,5.5,3.7,17
13-02-2025,Vistara,336,HYD,CCU,904,21,15.3,14.9,0.9,39.4
13-02-2025,GoFirst,347,CCU,BLR,1076,28,11.2,9.3,8.2,7.8
13-02-2025,SpiceJet,467,DEL,DEL,1890,7,15.1,11,6.8,18.8
13-02-2025,IndiGo,594,CCU,BLR,1523,15,13.7,8.4,4.5,25.7
13-02-2025,Vistara,124,DEL,DEL,1387,12,20,11.8,2.5,0.6
13-02-2025,IndiGo,685,HYD,CCU,1303,15,18.8,11.5,1.5,10.9
13-02-2025,IndiGo,817,HYD,DEL,592,2,19.3,10.2,4.6,31.1
14-02-2025,IndiGo,589,BLR,HYD,2106,10,12.5,15,8.9,5.7
14-02-2025,SpiceJet,593,BLR,BLR,127,3,8.8,7.4,1.9,17.2
14-02-2025,AirIndia,413,BLR,HYD,735,6,23.3,10.9,5.7,23.4
14-02-2025,Vistara,705,HYD,CCU,520,22,1.4,12.2,9.6,25.2
14-02-2025,AirIndia,474,BOM,BLR,236,24,3.8,6.3,6.4,27.8
14-02-2025,AirIndia,738,HYD,CCU,1304,5,10.5,7.4,4.4,34
14-02-2025,AirIndia,124,CCU,HYD,1781,10,15.3,14.6,7.2,12.7
14-02-2025,IndiGo,433,HYD,CCU,1301,10,0.2,1.5,8.2,26.8
14-02-2025,GoFirst,454,HYD,BLR,2051,7,18,5.7,5.9,27.9
14-02-2025,IndiGo,215,DEL,BLR,441,25,14,7.8,8.7,8.5
14-02-2025,IndiGo,147,DEL,CCU,2076,25,12.1,1,5.1,38.6
14-02-2025,AirIndia,837,DEL,BLR,804,22,10.6,13.6,8.3,33.9
14-02-2025,IndiGo,877,HYD,BLR,74,11,13,5,9.5,8
14-02-2025,AirIndia,198,BOM,CCU,2175,25,4,4.6,5,25.4
14-02-2025,GoFirst,558,CCU,HYD,2089,4,2.7,12.5,6.1,27.3
14-02-2025,Vistara,622,CCU,BLR,1379,12,7.2,4.9,6.1,14.4
14-02-2025,AirIndia,696,BOM,BLR,40,7,17.7,10.2,7.8,33.9
14-02-2025,GoFirst,504,BOM,BLR,2081,21,14.7,12.5,8.2,26.1
14-02-2025,Vistara,313,CCU,BLR,1700,5,12,12.1,0.3,24.6
14-02-2025,SpiceJet,784,BLR,CCU,1401,10,14.3,11.9,7.3,4.9
14-02-2025,AirIndia,602,DEL,HYD,587,9,14,2.2,7.8,13.4
14-02-2025,AirIndia,820,DEL,HYD,1622,8,7.7,2.1,7,14.5
14-02-2025,SpiceJet,547,CCU,DEL,341,11,2.4,5.3,7.1,28
14-02-2025,SpiceJet,993,BOM,BLR,2074,13,22.4,1.5,0.4,22.8
15-02-2025,AirIndia,675,BLR,BLR,645,9,15,8,4.4,-1.1
15-02-2025,SpiceJet,357,CCU,DEL,730,5,17.4,6.5,8.2,8.8
15-02-2025,IndiGo,943,DEL,HYD,167,10,11.6,8.8,9.3,16.3
15-02-2025,Vistara,220,HYD,BOM,609,7,18.9,5.2,2.3,28.2
15-02-2025,Vistara,909,BOM,BOM,2315,9,14.6,7.8,5.8,28.5
15-02-2025,Vistara,153,HYD,HYD,1772,20,1.3,5.7,8,17.1
15-02-2025,IndiGo,430,CCU,BLR,2040,8,22.3,3.7,7.5,0.3
15-02-2025,SpiceJet,883,DEL,BOM,454,5,7.6,10.1,6.2,8.2
15-02-2025,GoFirst,340,BLR,CCU,1708,7,3.4,10.4,0.2,6.5
15-02-2025,SpiceJet,854,HYD,CCU,701,6,2.2,12.6,7.2,30.1
15-02-2025,AirIndia,629,BLR,DEL,1599,41,18,13.2,7.7,3.1
15-02-2025,Vistara,582,DEL,HYD,129,8,17.6,10.9,7.2,15.9
15-02-2025,SpiceJet,286,HYD,HYD,1845,9,17.5,10.6,7.7,25.2
15-02-2025,GoFirst,957,BLR,BOM,1386,11,22.9,1.8,4.3,38.4
15-02-2025,AirIndia,755,BLR,BLR,692,13,8.7,2.5,9.9,40
15-02-2025,IndiGo,361,HYD,HYD,1394,14,14,12.4,7.7,37.9
15-02-2025,IndiGo,463,DEL,BOM,793,41,15.5,4.3,5.8,27.3
15-02-2025,GoFirst,590,BLR,BOM,28,27,24.5,6,9.3,28.6
15-02-2025,AirIndia,530,CCU,HYD,148,5,7.8,3,9.1,29.2
15-02-2025,Vistara,338,HYD,BOM,1319,9,23.9,3.7,8.1,33.8
15-02-2025,SpiceJet,403,BOM,DEL,2058,23,3.7,11.9,5.6,37.8
15-02-2025,AirIndia,397,BOM,DEL,1136,4,19.1,4.7,5.3,15.1
15-02-2025,IndiGo,175,DEL,HYD,186,7,15.8,7.3,3.3,13.7
15-02-2025,GoFirst,799,CCU,BLR,1250,5,20.4,3.1,2.5,15.7
16-02-2025,GoFirst,432,BLR,DEL,1333,15,0.7,10.5,5.1,24.7
16-02-2025,SpiceJet,857,BOM,DEL,97,23,2,11.2,5.8,29.9
16-02-2025,GoFirst,741,DEL,HYD,54,23,1.7,6.1,2.4,34.2
16-02-2025,GoFirst,573,CCU,CCU,757,40,14.8,12,9.2,15.5
16-02-2025,AirIndia,926,CCU,BOM,405,7,15.1,4.4,5.6,11.4
16-02-2025,Vistara,382,DEL,DEL,2116,24,22.7,10.7,5.3,39.3
16-02-2025,SpiceJet,690,DEL,CCU,1312,10,11.7,11.2,4.4,5.4
16-02-2025,AirIndia,171,BLR,BLR,1785,11,1.7,14.6,0.6,5
16-02-2025,Vistara,362,DEL,CCU,750,3,5.2,4.3,8.8,27.2
16-02-2025,AirIndia,802,BLR,HYD,1762,10,0.2,2.3,3.2,3.1
16-02-2025,AirIndia,978,BLR,BLR,364,9,19.4,4.7,6.4,13
16-02-2025,GoFirst,986,HYD,BLR,2026,23,20.4,2.7,6.1,8.2
16-02-2025,Vistara,674,CCU,CCU,481,4,24.9,3.4,5.8,2.6
16-02-2025,SpiceJet,991,CCU,HYD,2248,8,10.3,5.7,5.3,21.1
16-02-2025,SpiceJet,111,CCU,DEL,153,23,0.5,6.8,1.8,11.8
16-02-2025,Vistara,240,HYD,CCU,1524,19,5.9,13.7,2.8,15.8
16-02-2025,GoFirst,865,BLR,DEL,2120,8,14.7,3.7,5.2,3.8
16-02-2025,IndiGo,654,BLR,CCU,2343,5,24,14.6,7.9,29.6
16-02-2025,AirIndia,116,DEL,DEL,1040,20,2.6,12.3,4.3,9.2
16-02-2025,GoFirst,162,HYD,CCU,1664,23,3,13.3,2,10.4
16-02-2025,Vistara,352,DEL,BLR,1240,10,17.5,14,0.9,6.3
16-02-2025,AirIndia,564,HYD,BOM,60,5,16.7,11.5,6.6,14.5
16-02-2025,SpiceJet,475,DEL,BLR,938,9,6.3,12,4.2,15.9
16-02-2025,IndiGo,903,BOM,DEL,1639,21,20.3,7.1,1.3,18.8
17-02-2025,SpiceJet,619,CCU,HYD,2089,8,3.2,8.1,6.7,38.5
17-02-2025,Vistara,936,CCU,BLR,24,12,23.1,14.1,2.1,35.7
17-02-2025,AirIndia,189,BLR,BOM,1062,25,5,6.3,5.1,22.4
17-02-2025,Vistara,819,BOM,DEL,130,4,2,1.6,3.1,-3.2
17-02-2025,AirIndia,903,CCU,BLR,1252,40,8.5,11.7,9.3,22.6
17-02-2025,GoFirst,895,BLR,CCU,107,12,4.7,9,2.3,-1
17-02-2025,IndiGo,729,BOM,HYD,171,6,13.2,12.4,4.2,27
17-02-2025,GoFirst,960,CCU,DEL,1458,8,17.2,2.1,9.6,12.6
17-02-2025,GoFirst,274,DEL,BLR,101,34,12.3,9.7,3.2,32.7
17-02-2025,Vistara,175,HYD,DEL,2322,25,16.5,4.5,6.4,37.4
17-02-2025,IndiGo,712,BOM,CCU,1636,38,9.1,13.6,3.2,13.8
17-02-2025,AirIndia,762,BLR,BOM,1040,12,0.7,2.5,1.1,15.7
17-02-2025,AirIndia,499,BOM,BLR,329,9,24.4,12.8,6.3,21.6
17-02-2025,SpiceJet,881,BLR,DEL,1520,4,20.5,2.2,9.2,3.9
17-02-2025,AirIndia,170,BOM,DEL,11,7,1.8,1.4,4.5,36.7
17-02-2025,Vistara,279,BLR,DEL,1341,6,11.2,4.3,6.3,14.5
17-02-2025,GoFirst,223,CCU,BOM,215,40,15.9,5.7,6.1,2.5
17-02-2025,GoFirst,480,DEL,DEL,338,10,4.8,9.8,4.2,29.3
17-02-2025,GoFirst,392,CCU,HYD,1799,28,14.4,2.8,6.1,4.9
17-02-2025,IndiGo,896,DEL,HYD,1750,41,13.3,7.1,2.6,1.5
17-02-2025,AirIndia,294,CCU,DEL,1508,16,5.2,3.9,3.8,20.3
17-02-2025,Vistara,327,CCU,HYD,709,21,3.5,13,4.4,25.2
17-02-2025,IndiGo,530,BOM,BLR,1223,9,19,1.6,8.6,20.6
17-02-2025,SpiceJet,535,HYD,HYD,1112,31,8.1,6,3.5,24.5
18-02-2025,Vistara,886,BLR,DEL,1291,9,6.1,9.8,6.4,0.2
18-02-2025,Vistara,560,BLR,CCU,488,7,18.4,13.8,2.1,16.4
18-02-2025,Vistara,717,BLR,BLR,1561,3,18.4,13.2,2.5,11.1
18-02-2025,GoFirst,120,DEL,BOM,46,33,6.9,13.5,6.5,38.8
18-02-2025,Vistara,163,BLR,DEL,777,21,21.8,1.9,7.6,-2.8
18-02-2025,AirIndia,264,BLR,BOM,1039,4,17.2,12.8,4.6,8.4
18-02-2025,Vistara,126,BOM,CCU,710,45,8.6,11.9,3.4,37.4
18-02-2025,GoFirst,410,CCU,BOM,400,11,10.7,13.6,9.1,39.3
18-02-2025,Vistara,384,BLR,DEL,1817,24,18.2,5.4,1.4,32.1
18-02-2025,SpiceJet,759,HYD,DEL,249,5,5.3,13.8,7.2,-1.6
18-02-2025,SpiceJet,380,BLR,CCU,390,13,11.7,6.6,6.9,20.3
18-02-2025,GoFirst,937,DEL,DEL,334,8,16.3,9.9,6.9,13
18-02-2025,AirIndia,930,DEL,CCU,628,4,13.5,6.9,9.4,31.3
18-02-2025,AirIndia,263,DEL,CCU,136,10,15.2,7,7.3,-2.5
18-02-2025,IndiGo,997,BLR,DEL,1521,11,13.7,8.7,3,3.9
18-02-2025,GoFirst,323,BOM,HYD,826,6,5,6,3.5,17
18-02-2025,Vistara,883,HYD,CCU,726,11,10.3,12.1,3.9,2.1
18-02-2025,GoFirst,245,BLR,DEL,1500,37,13.3,9.9,0.3,26.2
18-02-2025,IndiGo,967,BOM,HYD,989,4,19.5,10.7,9.1,31.9
18-02-2025,GoFirst,129,BOM,CCU,934,5,16.3,4.2,0.7,26.7
18-02-2025,GoFirst,144,BLR,HYD,401,6,10.7,14.6,7,14.8
18-02-2025,IndiGo,886,BLR,BLR,1466,6,24.4,10.2,7.3,34.5
18-02-2025,AirIndia,570,BOM,BLR,614,24,2.7,3.8,8.4,1.2
18-02-2025,Vistara,133,BOM,HYD,1296,23,5.2,11.5,5.5,6.7
19-02-2025,IndiGo,752,BOM,CCU,1182,7,8.5,3.4,7.3,17
19-02-2025,SpiceJet,526,BLR,DEL,2235,8,5.7,1.9,3,-2.2
19-02-2025,AirIndia,929,BOM,BOM,1121,25,15.6,8.4,7.5,-0.7
19-02-2025,SpiceJet,985,DEL,DEL,130,39,1,8.7,3.4,12.9
19-02-2025,AirIndia,320,BLR,BOM,1194,7,4.4,3.6,9,37.5
19-02-2025,Vistara,967,DEL,BOM,182,9,7.3,5.9,1.6,35.9
19-02-2025,Vistara,633,CCU,CCU,363,16,17.1,14.2,3.2,16
19-02-2025,GoFirst,791,BLR,HYD,38,5,21.9,5,5,1.4
19-02-2025,SpiceJet,466,CCU,DEL,1372,22,20,3.2,7.8,3
19-02-2025,AirIndia,940,BOM,HYD,920,12,4.6,14.9,7.5,12
19-02-2025,Vistara,842,BOM,BLR,15,8,14.1,5.2,2.1,4.5
19-02-2025,IndiGo,649,HYD,CCU,492,8,0.8,10.5,1.4,-1.3
19-02-2025,Vistara,681,BOM,CCU,1449,8,7.8,4.2,3,25.3
19-02-2025,IndiGo,215,CCU,BLR,1131,15,20.1,8.7,4.8,21.2
19-02-2025,AirIndia,338,BOM,DEL,310,7,11.4,6.4,5.4,8.1
19-02-2025,Vistara,434,BLR,BLR,738,22,3.7,14.5,4.3,30.1
19-02-2025,Vistara,540,BOM,DEL,545,7,11,7.1,6.6,29.9
19-02-2025,AirIndia,247,HYD,BOM,250,6,5,9.2,4.3,17.1
19-02-2025,Vistara,108,BOM,CCU,758,7,9.8,14.2,9.5,-0.7
19-02-2025,IndiGo,387,CCU,DEL,1804,8,12.2,14.8,2.6,36.3
19-02-2025,Vistara,487,CCU,HYD,1297,13,8.7,2.4,6.3,25.1
19-02-2025,SpiceJet,149,BOM,HYD,1631,10,23.4,12.7,6.1,6.1
19-02-2025,GoFirst,949,CCU,CCU,1914,24,14.1,6.3,2.8,22.5
19-02-2025,IndiGo,616,CCU,BLR,813,10,21.1,9.3,4.1,13.2
20-02-2025,SpiceJet,954,HYD,BLR,28,22,19,6.3,3.7,23.6
20-02-2025,AirIndia,737,BLR,DEL,957,5,16.5,6.6,1.7,16.3
20-02-2025,IndiGo,686,HYD,BLR,2032,11,12.4,3.2,4.8,16.8
20-02-2025,GoFirst,776,DEL,CCU,476,11,0.1,9,3.9,28.1
20-02-2025,GoFirst,377,HYD,DEL,317,12,15.3,8.7,1.8,22.6
20-02-2025,AirIndia,935,BOM,BOM,244,7,8.9,3.7,4.5,-1.4
20-02-2025,AirIndia,399,BLR,BLR,747,7,2.9,8.6,4.2,-2.1
20-02-2025,IndiGo,901,BOM,BLR,696,10,11.1,14.6,1.3,8.7
20-02-2025,Vistara,688,DEL,DEL,271,5,18.4,11,1.3,14.4
20-02-2025,AirIndia,909,BLR,HYD,1771,12,24,7.7,6.5,7.4
20-02-2025,Vistara,748,CCU,BLR,1262,40,9.4,13.8,7.1,24.3
20-02-2025,SpiceJet,717,HYD,CCU,265,30,13.6,9.1,9.4,3.8
20-02-2025,GoFirst,706,BOM,BLR,920,8,21.3,2.9,0.9,26.7
20-02-2025,Vistara,234,DEL,BOM,339,14,8.3,8.7,1.2,29.8
20-02-2025,GoFirst,679,CCU,BLR,388,16,3.6,3.5,0.5,0.6
20-02-2025,Vistara,246,HYD,HYD,2050,5,7,11.7,5.3,24.3
20-02-2025,SpiceJet,589,CCU,BLR,1165,27,22.5,14.5,6.2,38.3
20-02-2025,AirIndia,577,HYD,DEL,375,11,4,6.1,4,3.7
20-02-2025,SpiceJet,258,BLR,BLR,2033,9,8.2,7.1,8,35.9
20-02-2025,AirIndia,483,CCU,HYD,145,33,11.6,6.9,6.9,22.3
20-02-2025,AirIndia,262,CCU,DEL,1981,30,21.2,5,9.9,21.6
20-02-2025,GoFirst,540,CCU,CCU,292,18,23.4,12.1,1.4,-2.7
20-02-2025,SpiceJet,952,BLR,DEL,431,21,10.6,9.6,0.6,28.7
20-02-2025,Vistara,288,DEL,BOM,704,20,23.3,1.9,2.7,16.5
21-02-2025,SpiceJet,514,HYD,DEL,1998,14,4,12.7,0.2,27.5
21-02-2025,GoFirst,438,CCU,CCU,398,9,3.9,3.6,9.3,31.4
21-02-2025,AirIndia,706,BLR,BLR,963,17,23.7,14.7,3,18.6
21-02-2025,GoFirst,280,DEL,DEL,2234,8,12.7,6.3,5.5,6.9
21-02-2025,IndiGo,387,HYD,DEL,2041,19,4.6,9.6,3.2,1.4
21-02-2025,IndiGo,933,BLR,DEL,1828,13,12.2,2.1,2.5,2.2
21-02-2025,Vistara,286,HYD,DEL,2108,13,19.6,5.8,1.5,34
21-02-2025,GoFirst,983,CCU,CCU,938,9,20.7,12.2,3.2,0.6
21-02-2025,Vistara,237,DEL,HYD,709,6,21.6,7.7,6.2,12.3
21-02-2025,Vistara,229,BLR,HYD,806,21,14.2,13.7,9.7,10
21-02-2025,IndiGo,293,DEL,DEL,1463,8,21.7,9.1,5.6,33.9
21-02-2025,Vistara,415,CCU,CCU,1325,5,12.8,14,5.3,16.5
21-02-2025,IndiGo,884,DEL,CCU,10,8,15.2,14.8,0.4,39.8
21-02-2025,AirIndia,963,DEL,DEL,1085,9,19,7.4,8.4,28.2
21-02-2025,GoFirst,243,BOM,BOM,1868,28,10.6,8.9,0.4,33.3
21-02-2025,Vistara,115,DEL,DEL,2273,5,1.8,12.7,9.1,-0.6
21-02-2025,IndiGo,401,HYD,BOM,771,38,8.8,4.1,5.4,6.4
21-02-2025,SpiceJet,522,BLR,DEL,1594,37,15.6,13.1,1.7,1.1
21-02-2025,Vistara,344,BOM,BOM,1607,39,4.8,9.3,4.5,15.9
21-02-2025,AirIndia,206,BLR,BOM,1333,11,3.7,11.2,9.9,27.3
21-02-2025,AirIndia,187,BLR,DEL,884,33,7.3,2.1,3.1,2.6
21-02-2025,SpiceJet,228,CCU,BOM,1389,11,0.8,11.7,2.7,0.9
21-02-2025,IndiGo,986,CCU,BLR,225,24,18.6,5.4,1.2,22.7
21-02-2025,Vistara,440,BOM,HYD,824,35,6.5,12.3,6,5.4
22-02-2025,IndiGo,103,CCU,CCU,2265,36,3.1,8.1,0.9,16.6
22-02-2025,AirIndia,426,CCU,BOM,936,21,17.5,4.8,7.7,-2.7
22-02-2025,IndiGo,509,CCU,BOM,2306,4,21.1,14.3,9.2,25.6
22-02-2025,AirIndia,978,BLR,CCU,1911,3,0.5,11.7,9.3,19.4
22-02-2025,IndiGo,405,BOM,BOM,1796,7,5.8,14.8,1.1,24.1
22-02-2025,SpiceJet,706,BLR,CCU,53,17,23.6,6.1,5.6,7.4
22-02-2025,GoFirst,820,HYD,DEL,726,9,9.6,10.1,1,7.5
22-02-2025,SpiceJet,324,BLR,BLR,1544,6,23.5,9.6,5.7,31.1
22-02-2025,SpiceJet,447,HYD,BLR,1043,4,6.9,10.6,8.1,27.3
22-02-2025,GoFirst,420,DEL,HYD,1913,12,5.5,1.5,5.4,21.1
22-02-2025,GoFirst,658,DEL,BOM,1776,34,5.4,5.1,8.7,23.3
22-02-2025,Vistara,280,HYD,HYD,1596,7,2.1,13.7,8,-0.8
22-02-2025,Vistara,717,HYD,DEL,1914,24,22.4,6.9,2.8,33.5
22-02-2025,SpiceJet,810,BLR,BLR,849,6,24.5,14.4,6.3,29.6
22-02-2025,SpiceJet,485,HYD,DEL,2109,23,23.9,4,0.1,21.6
22-02-2025,AirIndia,717,BOM,DEL,2263,7,21.3,15,4,36.3
22-02-2025,AirIndia,891,DEL,BOM,2,8,21.2,10.8,2.4,2.6
22-02-2025,Vistara,871,DEL,DEL,159,39,16.5,11.9,9.4,25.9
22-02-2025,Vistara,207,HYD,BLR,780,8,20.7,6.6,4.1,38.3
22-02-2025,AirIndia,630,CCU,HYD,892,8,5.2,13.7,6.5,9
22-02-2025,AirIndia,509,CCU,BLR,2030,8,9.7,8.6,7.3,-4.3
22-02-2025,IndiGo,395,HYD,BOM,579,8,16,10.5,7.7,28.1
22-02-2025,IndiGo,917,BOM,BLR,1933,7,21.9,2.3,7.4,-4.7
22-02-2025,AirIndia,270,CCU,CCU,1380,12,16.5,9.8,2.9,34.3
23-02-2025,IndiGo,430,HYD,HYD,1290,10,21,13.3,6.9,-2.5
23-02-2025,GoFirst,592,BOM,CCU,1640,4,11.8,3.5,5.5,24.4
23-02-2025,Vistara,294,BOM,CCU,951,10,17.9,11.3,6,12
23-02-2025,Vistara,111,BLR,BOM,987,9,24.5,1.4,0,4.2
23-02-2025,AirIndia,294,BOM,DEL,1218,37,3.8,14,2.6,35.4
23-02-2025,SpiceJet,589,CCU,CCU,920,8,23.2,14.8,9.3,28.6
23-02-2025,AirIndia,894,CCU,BLR,1355,27,13.1,6,2.9,10.3
23-02-2025,IndiGo,980,HYD,DEL,169,4,16.1,2.5,4.4,7.8
23-02-2025,SpiceJet,281,HYD,BLR,520,6,21.9,10.2,1.9,28.1
23-02-2025,IndiGo,916,BOM,BLR,1486,9,10.2,1.4,1.4,32.6
23-02-2025,GoFirst,755,DEL,DEL,39,10,10.5,7.8,2.1,27.2
23-02-2025,IndiGo,997,BLR,DEL,1560,17,13.2,4.8,5.5,23.8
23-02-2025,GoFirst,415,DEL,BLR,1418,9,0.5,7.6,9.2,5.3
23-02-2025,GoFirst,793,BOM,BOM,954,22,12.4,1.3,3.3,33.4
23-02-2025,IndiGo,129,BOM,HYD,983,4,7.3,1.7,3.2,28.7
23-02-2025,IndiGo,695,DEL,HYD,974,28,23.2,1.2,5.6,18.3
23-02-2025,GoFirst,777,BLR,BOM,37,37,2.2,9.7,3.6,18
23-02-2025,SpiceJet,895,DEL,DEL,1274,8,11.5,8.8,9.1,20.6
23-02-2025,GoFirst,892,HYD,BLR,1199,7,23.7,4.3,3.8,32.3
23-02-2025,Vistara,195,CCU,HYD,1625,9,22.5,10.1,4.9,28.4
23-02-2025,GoFirst,480,HYD,BLR,913,8,17.5,13.4,5.3,33.5
23-02-2025,SpiceJet,877,CCU,BOM,453,12,14.7,4.9,7.8,17.8
23-02-2025,Vistara,543,BOM,BLR,36,24,7,12.6,5.6,23.1
23-02-2025,AirIndia,397,BLR,BOM,1711,37,9.2,10.3,2.4,33.5
